name,slug,address,latitude,longitude,parking_type,total_spaces,is_24h,open_time,close_time,fee_type,amount_yen,duration_minutes,fee_notes,restriction_name,max_length_mm,max_width_mm,max_height_mm,max_weight_kg,spaces_count,restriction_notes,source_url
梅島１丁目第３,repark-rep0028028,東京都足立区梅島１丁目２５ー１,35.772392762162,139.80298055469,self_propelled,4,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028028&st=4&pref=13
足立中央本町２丁目,repark-rep0015104,東京都足立区中央本町２丁目９ー１４,35.771281827044,139.80624700156,self_propelled,3,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0015104&st=4&pref=13
梅島１丁目第２,repark-rep0008897,東京都足立区梅島１丁目６ー４,35.771612250446,139.80073633301,self_propelled,2,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0008897&st=4&pref=13
梅島１丁目第４,repark-rep0028069,東京都足立区梅島１丁目４ー１０,35.771112312216,139.80121131658,self_propelled,6,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028069&st=4&pref=13
梅島２丁目第４,repark-rep0012932,東京都足立区梅島２丁目２０ー１５,35.776525573156,139.79840296655,self_propelled,4,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012932&st=4&pref=13
足立中央本町２丁目第４,repark-rep0027609,東京都足立区中央本町２丁目１７ー３,35.770909682401,139.80839684016,self_propelled,8,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027609&st=4&pref=13
足立青井１丁目,repark-rep0012388,東京都足立区青井１丁目９ー２,35.775078727972,139.81111586638,self_propelled,5,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012388&st=4&pref=13
足立青井１丁目第３,repark-rep0026259,東京都足立区青井１丁目９ー８,35.775412032162,139.8115074855,self_propelled,11,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,11,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026259&st=4&pref=13
足立中央本町２丁目第３,repark-rep0027408,東京都足立区中央本町２丁目１６ー１５,35.77012644974,139.80940234772,self_propelled,8,TRUE,,,hourly,220,60,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027408&st=4&pref=13
足立青井６丁目,repark-rep0027337,東京都足立区青井６丁目１６ー１６,35.77734238654,139.81178515156,self_propelled,8,TRUE,,,hourly,110,15,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027337&st=4&pref=13
足立梅田６丁目第４,repark-rep0025969,東京都足立区梅田６丁目５ー５,35.768940263934,139.79785613924,self_propelled,3,TRUE,,,hourly,250,30,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0025969&st=4&pref=13
足立中央本町２丁目第２,repark-rep0026070,東京都足立区中央本町２丁目２２ー２２,35.768057229395,139.80953576592,self_propelled,2,TRUE,,,hourly,200,30,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026070&st=4&pref=13
足立梅田５丁目第３,repark-rep0024651,東京都足立区梅田５丁目２６ー７,35.771651032443,139.79484793125,self_propelled,10,TRUE,,,hourly,200,30,,ハイルーフ,5000,1900,2000,2000,10,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0024651&st=4&pref=13
足立梅田２丁目第２,repark-rep0014794,東京都足立区梅田２丁目５ー１８,35.766571170999,139.80344745098,self_propelled,4,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0014794&st=4&pref=13
梅島３丁目第２,repark-rep0005732,東京都足立区梅島３丁目３５,35.777661478482,139.79358387046,self_propelled,3,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0005732&st=4&pref=13
足立梅田５丁目,repark-rep0007372,東京都足立区梅田５丁目２３,35.770945547372,139.79453132303,self_propelled,3,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0007372&st=4&pref=13
足立梅田６丁目第２,repark-rep0013559,東京都足立区梅田６丁目２７ー１９,35.767584854104,139.79786731172,self_propelled,3,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013559&st=4&pref=13
足立梅田６丁目第３,repark-rep0019624,東京都足立区梅田６丁目２７ー２０,35.767498752653,139.79788675907,self_propelled,3,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0019624&st=4&pref=13
足立梅田５丁目第２,repark-rep0010028,東京都足立区梅田５丁目２３ー４,35.770914986199,139.79404803157,self_propelled,2,TRUE,,,hourly,220,25,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0010028&st=4&pref=13
足立青井５丁目,repark-rep0013967,東京都足立区青井５丁目６ー３２,35.777461891987,139.81603479313,self_propelled,7,TRUE,,,hourly,150,25,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013967&st=4&pref=13
足立一ツ家２丁目,repark-rep0022899,東京都足立区一ツ家２丁目１３ー１６,35.783297297831,139.81134046928,self_propelled,8,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0022899&st=4&pref=13
足立４丁目第２,repark-rep0008373,東京都足立区足立４丁目７ー１１,35.765485191342,139.80431687278,self_propelled,5,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0008373&st=4&pref=13
足立梅田２丁目第３,repark-rep0026347,東京都足立区梅田２丁目１８ー１６,35.76510741644,139.80218095656,self_propelled,7,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026347&st=4&pref=13
足立４丁目第３,repark-rep0012078,東京都足立区足立４丁目２３ー１４,35.764751947172,139.80496963033,self_propelled,4,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012078&st=4&pref=13
足立１丁目第６,repark-rep0025900,東京都足立区足立１丁目１１ー９,35.764465852073,139.8041280464,self_propelled,2,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0025900&st=4&pref=13
足立一ツ家２丁目第２,repark-rep0026629,東京都足立区一ツ家２丁目１１ー１４,35.782819618568,139.81406804276,self_propelled,5,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026629&st=4&pref=13
足立梅田１丁目,repark-rep0013981,東京都足立区梅田１丁目１０ー５,35.764474169464,139.80322812075,self_propelled,7,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013981&st=4&pref=13
西新井栄町１丁目第４,repark-rep0015583,東京都足立区西新井栄町１丁目１３ー１,35.774697859832,139.79085645544,self_propelled,3,TRUE,,,hourly,250,30,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0015583&st=4&pref=13
足立１丁目,repark-rep0010677,東京都足立区足立１丁目３８ー１１,35.763499354172,139.80783333918,self_propelled,6,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0010677&st=4&pref=13
足立梅田３丁目第２,repark-rep0028295,東京都足立区梅田３丁目１６ー７,35.764415738277,139.79730639324,self_propelled,3,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028295&st=4&pref=13
足立１丁目第３,repark-rep0018043,東京都足立区足立１丁目７ー７,35.762713276474,139.80498361204,self_propelled,5,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0018043&st=4&pref=13
足立１丁目第４,repark-rep0018044,東京都足立区足立１丁目７ー７,35.762546627232,139.80492251379,self_propelled,5,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0018044&st=4&pref=13
六月２丁目,repark-rep0007712,東京都足立区六月２丁目２０,35.786888339087,139.79756367108,self_propelled,4,TRUE,,,hourly,220,30,,普通車,5000,1900,0,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0007712&st=4&pref=13
足立３丁目,repark-rep0011250,東京都足立区足立３丁目２７,35.76391326621,139.81174410633,self_propelled,5,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0011250&st=4&pref=13
足立梅田３丁目,repark-rep0025710,東京都足立区梅田３丁目９ー１５,35.763579716069,139.79727032373,self_propelled,7,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0025710&st=4&pref=13
西新井栄町２丁目第２,repark-rep0021997,東京都足立区西新井栄町２丁目８ー４,35.77761139355,139.78841485805,self_propelled,8,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0021997&st=4&pref=13
足立３丁目第２,repark-rep0025941,東京都足立区足立３丁目２７ー１３,35.763613308919,139.81235240263,self_propelled,10,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,10,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0025941&st=4&pref=13
足立青井３丁目,repark-rep0024625,東京都足立区青井３丁目３２ー８,35.772551403689,139.8216151108,self_propelled,7,TRUE,,,hourly,220,40,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0024625&st=4&pref=13
関原３丁目第３,repark-rep0012933,東京都足立区関原３丁目３１ー２,35.772184173475,139.78706522004,self_propelled,3,TRUE,,,hourly,250,60,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012933&st=4&pref=13
足立梅田４丁目第３,repark-rep0025200,東京都足立区梅田４丁目１８ー１０,35.763304690614,139.79412893028,self_propelled,5,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0025200&st=4&pref=13
足立梅田４丁目第４,repark-rep0029036,東京都足立区梅田４丁目３３‐１６,35.764143461613,139.79250958214,self_propelled,7,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0029036&st=4&pref=13
足立梅田４丁目第２,repark-rep0011556,東京都足立区梅田４丁目３１ー１１,35.76371573014,139.79255404215,self_propelled,3,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0011556&st=4&pref=13
足立梅田４丁目,repark-rep0009084,東京都足立区梅田４丁目１９－１０,35.763668514403,139.79262348355,self_propelled,4,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0009084&st=4&pref=13
西綾瀬２丁目,repark-rep0012906,東京都足立区西綾瀬２丁目２ー２０,35.761649682961,139.81533002376,self_propelled,3,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012906&st=4&pref=13
栗原３丁目第２,repark-rep0018501,東京都足立区栗原３丁目９ー１３,35.778561226797,139.78468456811,self_propelled,4,TRUE,,,hourly,500,60,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0018501&st=4&pref=13
西新井栄町３丁目第３,repark-rep0013324,東京都足立区西新井栄町３丁目１０ー２,35.776205910189,139.78390974092,self_propelled,5,TRUE,,,hourly,220,40,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013324&st=4&pref=13
六町駅前,repark-rep0007460,東京都足立区六町４丁目２ー４,35.785886075149,139.8208562268,self_propelled,12,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,12,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0007460&st=4&pref=13
竹の塚２丁目,repark-rep0022588,東京都足立区竹の塚２丁目１７ー１１,35.791476733522,139.79734681081,self_propelled,6,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0022588&st=4&pref=13
西新井栄町３丁目第５,repark-rep0015579,東京都足立区西新井栄町３丁目１０ー７,35.776455871712,139.78323756323,self_propelled,3,TRUE,,,hourly,220,40,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0015579&st=4&pref=13
綾瀬７丁目第２,repark-rep0022303,東京都足立区綾瀬７丁目９ー２０,35.773493040465,139.82565084327,self_propelled,5,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0022303&st=4&pref=13
綾瀬４丁目第３,repark-rep0012645,東京都足立区綾瀬４丁目３０ー１８,35.76762141259,139.82370960886,self_propelled,7,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,7,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012645&st=4&pref=13
西綾瀬１丁目,repark-rep0024721,東京都足立区西綾瀬１丁目２,35.759974855165,139.81493291186,self_propelled,3,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0024721&st=4&pref=13
栗原３丁目第３,repark-rep0027083,東京都足立区栗原３丁目２２ー１０,35.780297131048,139.78342070414,self_propelled,6,TRUE,,,hourly,350,60,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027083&st=4&pref=13
西新井栄町３丁目第４,repark-rep0013325,東京都足立区西新井栄町３丁目７ー８,35.776739158741,139.78234040269,self_propelled,15,TRUE,,,hourly,330,60,,ハイルーフ,5000,1900,2000,2000,15,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013325&st=4&pref=13
西新井栄町３丁目,repark-rep0005145,東京都足立区西新井栄町３丁目１６,35.777422414079,139.78202095276,self_propelled,5,TRUE,,,hourly,600,60,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0005145&st=4&pref=13
南花畑１丁目,repark-rep0007534,東京都足立区南花畑１丁目１ー１６,35.787249838073,139.8219894029,self_propelled,17,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,17,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0007534&st=4&pref=13
綾瀬４丁目,repark-rep0005357,東京都足立区綾瀬４丁目４番１０号,35.762474696018,139.82112950413,self_propelled,3,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0005357&st=4&pref=13
綾瀬４丁目第２,repark-rep0011322,東京都足立区綾瀬４丁目１７ー１１,35.765146678552,139.82378193881,self_propelled,4,TRUE,,,hourly,200,20,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0011322&st=4&pref=13
千住大川町第４,repark-rep0027506,,35.756852712568,139.80041759411,self_propelled,6,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0027506&st=4&pref=13
西新井本町１丁目第２,repark-rep0006312,東京都足立区西新井本町１丁目２－１,35.775242074311,139.78104891189,self_propelled,8,TRUE,,,hourly,250,60,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0006312&st=4&pref=13
千住大川町第２,repark-rep0017061,,35.757299824236,139.79678176447,self_propelled,4,TRUE,,,hourly,330,60,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0017061&st=4&pref=13
保木間２丁目,repark-rep0011506,東京都足立区保木間２丁目２ー５,35.79439040087,139.80249902676,self_propelled,4,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0011506&st=4&pref=13
マックスバリュ竹の塚店駐車場,repark-rep0014758,東京都足立区竹の塚５丁目２ー１４,35.793570934243,139.79618569981,self_propelled,55,TRUE,,,hourly,200,30,,ハイルーフ,5000,1900,2000,2000,55,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0014758&st=4&pref=13
竹の塚１丁目第４,repark-rep0013111,東京都足立区竹の塚１丁目３０ー５,35.79192381261,139.79190279734,self_propelled,9,TRUE,,,hourly,200,30,,ハイルーフ,5000,1900,2000,2000,9,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013111&st=4&pref=13
千住大川町第３,repark-rep0017558,,35.756305520957,139.79880664209,self_propelled,4,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0017558&st=4&pref=13
本木１丁目,repark-rep0009672,東京都足立区本木１丁目１ー４,35.760968722736,139.78801843432,self_propelled,9,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,9,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0009672&st=4&pref=13
興野１丁目第３,repark-rep0015189,東京都足立区興野１丁目１５ー２７,35.768753887641,139.78152694895,self_propelled,8,TRUE,,,hourly,200,40,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0015189&st=4&pref=13
綾瀬７丁目第３,repark-rep0025309,東京都足立区綾瀬７丁目２２ー７,35.774054146708,139.8288144437,self_propelled,10,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,10,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0025309&st=4&pref=13
竹の塚第三団地,repark-rep0016794,東京都足立区竹の塚６丁目２ー８,35.793215374987,139.79382202348,self_propelled,5,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0016794&st=4&pref=13
西新井大師前第３,repark-rep0022147,東京都足立区西新井１丁目６ー７,35.778400048813,139.77986275398,self_propelled,9,TRUE,,,hourly,600,60,,ハイルーフ,5000,1900,2000,2000,9,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0022147&st=4&pref=13
本木２丁目,repark-rep0009813,東京都足立区本木２丁目１３ー４,35.763879450548,139.78390475292,self_propelled,3,TRUE,,,hourly,250,60,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0009813&st=4&pref=13
西新井本町４丁目,repark-rep0028287,東京都足立区西新井本町４丁目１２ー１０,35.772559005881,139.77976580899,self_propelled,4,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028287&st=4&pref=13
足立成和信用金庫竹の塚支店,repark-rep0019137,東京都足立区竹の塚５丁目１５ー１,35.794804164397,139.79784939385,self_propelled,12,TRUE,,,hourly,200,30,,ハイルーフ,5000,1900,2000,2000,12,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0019137&st=4&pref=13
二木ゴルフ加平店駐車場,repark-rep0028302,東京都足立区加平１丁目１５ー５,35.777470457367,139.82933368827,self_propelled,24,TRUE,,,hourly,200,30,,ハイルーフ,5000,1900,2000,2000,24,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028302&st=4&pref=13
カーメスト興野町,repark-rep0026190,東京都足立区西新井本町４丁目１７,35.771734092466,139.77967140982,self_propelled,4,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026190&st=4&pref=13
竹の塚１丁目第７,repark-rep0025396,東京都足立区竹の塚１丁目２８ー３,35.792554282252,139.79081952528,self_propelled,2,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0025396&st=4&pref=13
千住大川町,repark-rep0013164,,35.755669447233,139.79704570662,self_propelled,3,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013164&st=4&pref=13
綾瀬３丁目第４,repark-rep0017279,東京都足立区綾瀬３丁目６ー１２,35.763560763189,139.82527077719,self_propelled,8,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0017279&st=4&pref=13
千住５丁目第２,repark-rep0016237,東京都足立区千住５丁目５ー２,35.754689108309,139.80347021822,self_propelled,4,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0016237&st=4&pref=13
興野１丁目第２,repark-rep0008935,東京都足立区興野１丁目１８ー１２,35.76782619412,139.78068261678,self_propelled,3,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0008935&st=4&pref=13
西新井本町１丁目第５,repark-rep0014177,東京都足立区西新井本町１丁目１７ー２７,35.777963967719,139.77890451964,self_propelled,5,TRUE,,,hourly,250,60,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0014177&st=4&pref=13
竹の塚１丁目第５,repark-rep0019779,東京都足立区竹の塚１丁目４０ー５,35.793154219926,139.79092504489,self_propelled,5,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0019779&st=4&pref=13
綾瀬３丁目,repark-rep0000744,東京都足立区綾瀬３丁目２４,35.76622718566,139.82765656727,self_propelled,15,TRUE,,,hourly,200,30,,ハイルーフ,5000,1900,2000,2000,15,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0000744&st=4&pref=13
西新井大師前第２,repark-rep0021413,東京都足立区西新井１丁目１３ー８,35.77993598398,139.77920162716,self_propelled,5,TRUE,,,hourly,200,30,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0021413&st=4&pref=13
西新井大師前,repark-rep0016678,東京都足立区西新井１丁目１４ー１０,35.780397048168,139.77928770978,self_propelled,3,TRUE,,,hourly,600,60,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0016678&st=4&pref=13
南花畑２丁目,repark-rep0018296,東京都足立区南花畑２丁目３９ー５,35.79248812457,139.8195726964,self_propelled,5,TRUE,,,hourly,220,40,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0018296&st=4&pref=13
西新井本町１丁目第６,repark-rep0026114,東京都足立区西新井本町１丁目１８ー１９,35.777125160094,139.77842682094,self_propelled,6,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026114&st=4&pref=13
西新井本町１丁目第４,repark-rep0012535,東京都足立区西新井本町１丁目１８ー１９,35.77741679362,139.77829626235,self_propelled,4,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012535&st=4&pref=13
千住元町,repark-rep0008971,,35.755730497607,139.79394873901,self_propelled,4,TRUE,,,hourly,330,60,,ハイルーフ,5000,1900,2000,2000,4,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0008971&st=4&pref=13
北綾瀬駅前第３,repark-rep0012511,東京都足立区谷中２丁目５ー２１,35.776864988689,139.83062527489,self_propelled,22,TRUE,,,hourly,200,30,,ハイルーフ,5000,1900,2000,2000,22,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012511&st=4&pref=13
西新井３丁目,repark-rep0010728,東京都足立区西新井３丁目６ー３,35.786740853069,139.78154556316,self_propelled,8,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,8,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0010728&st=4&pref=13
綾瀬３丁目第２,repark-rep0004004,東京都足立区綾瀬３丁目１２－９,35.763977429548,139.8278427664,self_propelled,9,TRUE,,,hourly,200,30,,ハイルーフ,5000,1900,2000,2000,9,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0004004&st=4&pref=13
伊興１丁目,repark-rep0028247,東京都足立区伊興１丁目１６ー１６,35.790068318775,139.78404242458,self_propelled,5,TRUE,,,hourly,220,40,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028247&st=4&pref=13
綾瀬３丁目第５,repark-rep0024397,東京都足立区綾瀬３丁目２７ー１,35.764627373759,139.82862878219,self_propelled,16,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,16,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0024397&st=4&pref=13
西新井本町３丁目,repark-rep0009575,東京都足立区西新井本町３丁目８ー２４,35.776278000616,139.7768186595,self_propelled,5,TRUE,,,hourly,250,40,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0009575&st=4&pref=13
足立谷中１丁目第２,repark-rep0026828,東京都足立区谷中１丁目２４ー２,35.773240400929,139.83203088105,self_propelled,9,TRUE,,,hourly,250,30,,ハイルーフ,5000,1900,2000,2000,9,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0026828&st=4&pref=13
千住３丁目,repark-rep0013093,東京都足立区千住３丁目１７,35.752922586478,139.80090662346,self_propelled,3,TRUE,,,hourly,220,20,,ハイルーフ,5000,1900,2000,2000,3,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0013093&st=4&pref=13
千住元町第２,repark-rep0025231,,35.755305500031,139.79148507419,self_propelled,6,TRUE,,,hourly,200,30,,ハイルーフ,5000,1900,2000,2000,6,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0025231&st=4&pref=13
東綾瀬１丁目,repark-rep0011234,東京都足立区東綾瀬１丁目２５ー８,35.76625500105,139.82996748507,self_propelled,2,TRUE,,,hourly,220,30,,ハイルーフ,5000,1900,2000,2000,2,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0011234&st=4&pref=13
西新井５丁目,repark-rep0028445,東京都足立区西新井５丁目１３ー３,35.783385594191,139.77800990029,self_propelled,5,TRUE,,,hourly,200,30,,ハイルーフ,5000,1900,2000,2000,5,,https://www.repark.jp/parking_user/time/result/detail/?park=REP0028445&st=4&pref=13
